ProjectID,RequirementText,IsFunctional,IsQuality,Availability (A),Fault Tolerance (FT),Legal (L),Look & Feel (LF),Maintainability (MN),Operability (O),Performance (PE),Portability (PO),Scalability (SC),Security (SE),Usability (US),Other (OT),CleanedRequirementText
9,'The leads washing functionality will compile both contact and academic scoring information for a total score.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,lead washing functionality compile contact academic scoring information total score
9,'The leads washing functionality will use the parameters supplied by corporate and schools to score part of the lead.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,lead washing functionality use parameter supplied corporate school score part lead
9,'The leads washing functionality will return the lead data supplied to the vendor along with the reason of rejection.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,lead washing functionality return lead data supplied vendor along reason rejection
9,'The leads washing functionality will have an interface in which lead data parameters can be maintained.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,lead washing functionality interface lead data parameter maintained
9,'The leads washing functionality will verify the users authentication and rights to make parameter updates.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,lead washing functionality verify user authentication right make parameter update
9,'The leads washing functionality will store any potential lead duplicates returned by the enterprise system.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,lead washing functionality store potential lead duplicate returned enterprise system
9,'Prior to submitting the lead to the enterprise system the leads washing functionality will assign the lead to an admissions rep.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,prior submitting lead enterprise system lead washing functionality assign lead admission rep
9,'The leads washing functionality shall receive a period list of available reps from the enterprise system.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,lead washing functionality shall receive period list available rep enterprise system
10,'The product shall simulate the look of ships at sea.',0,1,0,0,0,1,0,0,0,0,0,0,0,0,product shall simulate look ship sea
10,'The product shall display the grids within a circle as a view from a periscope.',0,1,0,0,0,1,0,0,0,0,0,0,0,0,product shall display grid within circle view periscope
10,'The product shall display each type of ship in a grid using an image of the specific type of ship.',0,1,0,0,0,1,0,0,0,0,0,0,0,0,product shall display type ship grid using image specific type ship
10,'When the offensive player takes a shot the product shall simulate the sound of a ship at sea.',1,1,0,0,0,1,0,0,0,0,0,0,0,0,offensive player take shot product shall simulate sound ship sea
10,'When a shot is marked as a miss the product shall simulate the sound of a shot missing its target.',1,1,0,0,0,1,0,0,0,0,0,0,0,0,shot marked miss product shall simulate sound shot missing target
10,'When a shot is marked as a hit the product shall simulate the sound of a shot hitting its target.',1,1,0,0,0,1,0,0,0,0,0,0,0,0,shot marked hit product shall simulate sound shot hitting target
10,'When a ship is sunk the product shall simulate the sound of a sinking ship.',1,1,0,0,0,1,0,0,0,0,0,0,0,0,ship sunk product shall simulate sound sinking ship
10,'The product shall be available 24 hours per day seven days per week.',0,1,1,0,0,0,0,0,0,0,0,0,0,0,product shall available NUM hour per day seven day per week
10,'The product shall able to handle a large number of games simultaneously.',0,1,0,0,0,0,0,0,1,0,1,0,0,0,product shall able handle large number game simultaneously
10,'The response time shall be fast enough to maintain the flow of the game. The response time shall be no more than 2 seconds for 95% of responses and no more than 4% for the remaining responses.',0,1,0,0,0,0,0,0,1,0,0,0,0,0,response time shall fast enough maintain flow game response time shall NUM second NUM response NUM remaining response
10,'The product shall protect the identity of the players. The product shall provide players no access to information that might reveal the identity of another player.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall protect identity player product shall provide player access information might reveal identity another player
10,'The product shall be intuitive and self-explanatory. Nine out ten users shall be able to successfully complete a game with no training.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall intuitive selfexplanatory nine ten user shall able successfully complete game training
10,'The product shall be available to players who understand English Spanish and French. The product shall allow the user to select the language upon accessing the product.',1,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall available player understand english spanish french product shall allow user select language upon accessing product
10,'The product shall provide players no access to information that might reveal the identity of another player',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall provide player access information might reveal identity another player
10,'The product shall maintain a list of players.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall maintain list player
10,'The product shall allow a user to identify himself or herself as a player.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall allow user identify player
10,'Once a game has been initiated the product shall make the players assigned to the game unavailable for selection from the list of players.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,game initiated product shall make player assigned game unavailable selection list player
10,'The product shall allow a user to remove himself or herself from the list of players at any time.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall allow user remove list player time
10,'The product shall make inactive players unavailable for selection from the list of players.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall make inactive player unavailable selection list player
10,'The product shall remove players who have been inactive for 24 hours from the list of players.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall remove player inactive NUM hour list player
10,'The product shall allow a player to initiate a game by selecting another available player from the list of players.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall allow player initiate game selecting another available player list player
10,'Once a game is initiated the product shall display a defensive grid to each player',1,0,0,0,0,0,0,0,0,0,0,0,0,0,game initiated product shall display defensive grid player
10,'Once a game is initiated the product shall display an offensive grid to each player.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,game initiated product shall display offensive grid player
10,'The product shall prevent a player from viewing the offensive or defensive grids of the other player.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall prevent player viewing offensive defensive grid player
10,'Once a game is initiated the product shall allow each player to position their 5 ships on their respective defensive grids.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,game initiated product shall allow player position NUM ship respective defensive grid
10,'The product shall allow a player to position ships horizontally on their grid.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall allow player position ship horizontally grid
10,'The product shall allow the player to position ships vertically on their grid.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall allow player position ship vertically grid
10,'The product shall allow the player to position ships diagonally on their grid',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall allow player position ship diagonally grid
10,'The product shall prevent the player from overlapping ships on their grid.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall prevent player overlapping ship grid
10,'When both players have positioned their 5 ships on their defensive grids the product shall define the status of each player for the first turn.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,player positioned NUM ship defensive grid product shall define status player first turn
10,'For each turn the product shall identify one player as offensive status and one player as defensive status.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,turn product shall identify one player offensive status one player defensive status
10,'The product shall maintain the status of each player for a turn either offensive or defensive.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall maintain status player turn either offensive defensive
10,'At the start of each turn the product shall notify each player of his or her status.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,start turn product shall notify player status
10,'For each turn the product shall allow the offensive player to define a shot.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,turn product shall allow offensive player define shot
10,'For each shot the product shall examine the defensive grid of the defensive player to determine whether the shot was a hit or miss.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,shot product shall examine defensive grid defensive player determine whether shot hit miss
10,'For each shot the product shall notify the players whether the shot was a hit or miss.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,shot product shall notify player whether shot hit miss
10,'For each shot the product shall mark the shot as a hit or miss on the defensive grid of the defensive player.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,shot product shall mark shot hit miss defensive grid defensive player
10,'For each shot the product shall mark the shot as a hit or miss on the offensive grid of the offensive player.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,shot product shall mark shot hit miss offensive grid offensive player
10,'When the hit results in sinking a ship the product shall notify the players that the ship was sunk.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,hit result sinking ship product shall notify player ship sunk
10,'When the hit results in sinking a ship the product shall mark the ship as sunk on the defensive grid of the defensive player.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,hit result sinking ship product shall mark ship sunk defensive grid defensive player
10,'When the hit results in sinking a ship the product shall indicate the type of ship sunk on the defensive grid of the defensive player.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,hit result sinking ship product shall indicate type ship sunk defensive grid defensive player
10,'When the hit results in sinking a ship the product shall mark the ship as sunk on the offensive grid of the offensive player.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,hit result sinking ship product shall mark ship sunk offensive grid offensive player
10,'If the shot was marked as a hit the product shall allow the offensive player to define a shot.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,shot marked hit product shall allow offensive player define shot
10,'If the shot was marked as a miss the product shall change the status of the offensive player to defensive',1,0,0,0,0,0,0,0,0,0,0,0,0,0,shot marked miss product shall change status offensive player defensive
10,'If the shot was marked as a miss the product shall change the status of the defensive player to offensive',1,0,0,0,0,0,0,0,0,0,0,0,0,0,shot marked miss product shall change status defensive player offensive
10,'The product shall continue to assign turns until the game is ended.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall continue assign turn game ended
10,The product shall end a game when a hit by the offensive player results in sinking the last of the defensive player's ships which had not been previously marked as sunk.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall end game hit offensive player result sinking last defensive player ship previously marked sunk
10,'The product shall allow a player to end a game at any time during the game.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall allow player end game time game
10,'When a game is ended the product shall notify the players that the game is ended.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,game ended product shall notify player game ended
10,'The notification of the game ending will include the reason the game is ended (i.e. a player has won the game or a player has ended the game).',1,0,0,0,0,0,0,0,0,0,0,0,0,0,notification game ending include reason game ended ie player game player ended game
10,'When a game is ended the product shall allow each player to identify himself or herself as an available player in the list of players.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,game ended product shall allow player identify available player list player
10,'When a game is ended the product shall allow each player to remove himself or herself from the list of players.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,game ended product shall allow player remove list player
11,The system shall be easy to use by callers and supervisors. Callers and supervisors must be able to accomplish any system task within 2 minutes.',0,1,0,0,0,0,0,0,1,0,0,0,1,0,system shall easy use caller supervisor caller supervisor must able accomplish system task within NUM minute
11,The system shall be easy to learn by callers and supervisors. Callers and supervisors shall learn how to use the system within 10 minutes.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,system shall easy learn caller supervisor caller supervisor shall learn use system within NUM minute
11,The system shall be responsive. At the DePaul TeleServices Center when a supervisor uses the system to view a callers schedule the system response time must be no more than 2 seconds 90% of the time and no more than 5 seconds the rest of the time.',0,1,0,0,0,0,0,0,1,0,0,0,1,0,system shall responsive depaul teleservices center supervisor us system view caller schedule system response time must NUM second NUM time NUM second rest time
11,On a 56k connection the system response time for all operations must be no more than 6 seconds 90% of the time.',0,1,1,0,0,0,0,0,1,0,0,0,0,0,NUM k connection system response time operation must NUM second NUM time
11,On a 112k connection or faster the system response time for all operations must be no more than 3 seconds 90% of the time.',0,1,1,0,0,0,0,0,1,0,0,0,0,0,NUM k connection faster system response time operation must NUM second NUM time
11,The system shall have high availability every day of the year.The system must be available for use between 12:00AM and 6:00PM all days of the year.',0,1,1,0,0,0,0,0,0,0,0,0,0,0,system shall high availability every day yearthe system must available use NUM am NUM pm day year
11,The system must be available for use between 7:00AM and 11:59PM all days of the year.',0,1,1,0,0,0,0,0,0,0,0,0,0,0,system must available use NUM am NUM pm day year
11,The product shall be internet browser independent.The product must run using Internet Explorer and Netscape Navigator.',0,1,0,0,0,0,0,0,0,1,0,0,0,0,product shall internet browser independentthe product must run using internet explorer netscape navigator
11,The product shall ensure that only supervisors can advertise empty time slots.The product must ensure that supervisors are allowed to access advertise empty time slots.',1,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall ensure supervisor advertise empty time slotsthe product must ensure supervisor allowed access advertise empty time slot
11,The product shall ensure that only supervisors can enter a caller's schedule.The product must ensure that supervisors are allowed to access advertise empty time slots.',1,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall ensure supervisor enter caller schedulethe product must ensure supervisor allowed access advertise empty time slot
11,The product shall ensure that only supervisors can view schedule of all callers.The product must ensure that supervisors are allowed to access advertise empty time slots.',1,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall ensure supervisor view schedule callersthe product must ensure supervisor allowed access advertise empty time slot
11,The interface shall have a simple look. In the interface and usability survey 90% of beta testers must report that the interface is adequately simple.',0,1,0,0,0,1,0,0,0,0,0,0,0,0,interface shall simple look interface usability survey NUM beta tester must report interface adequately simple
11,The interface shall be appealing to callers and supervisors. In the interface and usability survey 80% of beta testers must report that the interface is appealing.',0,1,0,0,0,1,0,0,1,0,0,0,0,0,interface shall appealing caller supervisor interface usability survey NUM beta tester must report interface appealing
12,'The product shall provide GUI based Monitoring Services.System Administrators shall monitor message exchanges will predict and determine problems and will also provide internal and external support.',1,1,0,0,0,0,1,1,0,0,0,0,0,0,product shall provide gui based monitoring servicessystem administrator shall monitor message exchange predict determine problem also provide internal external support
12,'The product shall comply with City of Chicago Application Development Guide Framework.Application Development Framework will provide structured Graphical User Interface.',0,1,0,0,1,1,0,0,0,0,0,0,0,0,product shall comply city chicago application development guide frameworkapplication development framework provide structured graphical user interface
12,'The product shall provide Monitoring Services.The product shall be easy for System Administrators and DBAs to use after two weeks of usage.',1,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall provide monitoring servicesthe product shall easy system administrator dba use two week usage
12,'The product shall provide Error Tracking Services.The product shall help the System Administrators and DBAs to resolve transaction errors 99% of the time.',1,1,0,1,0,0,1,0,0,0,0,0,1,0,product shall provide error tracking servicesthe product shall help system administrator dba resolve transaction error NUM time
12,'The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators)',1,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall provide portalsthe product shall help system administrator analyze transaction adhoc reporting kpis key performance indicator
12,'The product shall provide Asynchronous Messaging.The product shall provide asynchronous messaging to enable parallel processing and reduce the overhead in communications',1,1,0,0,0,0,0,0,1,0,0,0,1,0,product shall provide asynchronous messagingthe product shall provide asynchronous messaging enable parallel processing reduce overhead communication
12,'The product shall provide Multi-threading and Load Balancing.The product shall provide multi-threading technology as well as load balancing to overcome data load spikes and traffic.',0,1,0,0,0,0,0,0,1,0,1,0,1,0,product shall provide multithreading load balancingthe product shall provide multithreading technology well load balancing overcome data load spike traffic
12,'The product shall process messages within 2 seconds.The product shall have a maximum message processing time of 2 seconds',1,1,0,0,0,0,0,0,1,0,0,0,0,0,product shall process message within NUM secondsthe product shall maximum message processing time NUM second
12,'The product shall poll the system for messages every second.The product shall poll the system for new messages at a maximum of every 1 second.',1,1,0,0,0,0,0,0,1,0,0,0,0,0,product shall poll system message every secondthe product shall poll system new message maximum every NUM second
12,'The product shall provide Dynamic Change Support and Transparent resource addition.The product shall support Transparent Resource addition and Dynamic Change support to provide scalability and avoid service interruptions of more than 1 day.',1,1,0,1,0,0,0,0,0,0,1,0,0,0,product shall provide dynamic change support transparent resource additionthe product shall support transparent resource addition dynamic change support provide scalability avoid service interruption NUM day
12,'The product shall be available 99% of the time. Rationale: To avoid service interruption during busiest customer service response periods. The product shall be available 99.99% of the time for regular business days.',0,1,1,0,0,0,0,0,0,0,0,0,0,0,product shall available NUM time rationale avoid service interruption busiest customer service response period product shall available NUM time regular business day
12,'The product shall be robust.The product shall have fault avoidance based on standards adoption.',0,1,0,1,0,0,0,0,1,0,0,0,0,0,product shall robustthe product shall fault avoidance based standard adoption
12,'The product shall be robust with fault tolerance.The product shall have fault tolerance by using recovery technique compensatory transaction and routing around failures.',0,1,0,1,0,0,0,0,0,0,0,0,0,0,product shall robust fault tolerancethe product shall fault tolerance using recovery technique compensatory transaction routing around failure
12,'The product shall be able to process all transactions.The product shall process minimum of 1 million transactions per year.',0,1,0,0,0,0,0,0,1,0,1,0,0,0,product shall able process transactionsthe product shall process minimum NUM million transaction per year
12,'The product shall be platform independent.The product shall enable access to any type of development environment and platform.',0,1,0,0,0,0,0,1,0,1,0,0,0,0,product shall platform independentthe product shall enable access type development environment platform
12,'The product shall interface CSR and Datastream.The product shall exchange messages between CSR and EAM on a real time basis without any direct interfaces between two systems.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,product shall interface csr datastreamthe product shall exchange message csr eam real time basis without direct interface two system
12,': The product shall continue to operate during upgrade change or new resource addition.The product shall be able to continue to operate with no interruption in service due to new resource additions.',0,1,0,0,0,0,1,0,0,1,0,0,0,0,product shall continue operate upgrade change new resource additionthe product shall able continue operate interruption service due new resource addition
12,'The product shall be updated on a regular basis.The product will have a new major feature introduced every six months and quarterly maintenance releases every six months.',0,1,0,0,0,0,1,0,0,0,0,0,0,0,product shall updated regular basisthe product new major feature introduced every six month quarterly maintenance release every six month
12,'The product shall operate with every platform.The product shall accommodate any new technology without any change in its architecture.',0,1,0,0,0,0,1,0,0,1,0,0,0,0,product shall operate every platformthe product shall accommodate new technology without change architecture
12,'The product shall have security.The product shall provide authentication and authorization.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall securitythe product shall provide authentication authorization
12,'The product shall information Security. The product shall enable privacy by encryption WS-Security and Integrity Checking.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall information security product shall enable privacy encryption wssecurity integrity checking
12,'The product shall have audit capabilities.The product shall store messages for a minimum of one year for audit and transaction tracking purposes.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall audit capabilitiesthe product shall store message minimum one year audit transaction tracking purpose
13,'The system shall use IBM and CCR branding standards. The interface must have one IBM logo and one CCR logo.',0,1,0,0,0,1,0,0,0,0,0,0,0,0,system shall use ibm ccr branding standard interface must one ibm logo one ccr logo
13,'The system shall be displayable on any work computer a CCR user may have. The system interface shall be formatted to display at 800 by 600 pixel resolution.',0,1,0,0,0,1,0,0,0,1,0,0,0,0,system shall displayable work computer ccr user may system interface shall formatted display NUM NUM pixel resolution
13,'The system interface will use CCR nomenclature. The system must use the same nomenclature used in the existing WCS system and reports',0,1,0,0,0,1,0,0,0,0,0,0,0,0,system interface use ccr nomenclature system must use nomenclature used existing wcs system report
13,The interface must summarize the data in a fashion that's appealing to CCR management. Every report type must have at least one high level summary shown in the results dashboard/interface',1,1,0,0,0,1,0,0,0,0,0,0,0,0,interface must summarize data fashion thats appealing ccr management every report type must least one high level summary shown result dashboardinterface
13,'The system must use a point and click interface. 100% of all selection and navigation functionality must be able to be activated/selected by either a mouse or a keyboard',0,1,0,0,0,1,0,0,0,0,0,0,1,0,system must use point click interface NUM selection navigation functionality must able activatedselected either mouse keyboard
13,'The interface shall be easy to use. 90% of users should be able to successfully use the system to generate a report on their first use. The interface should adhere to IBM usability standards.',0,1,0,0,0,1,0,0,0,0,0,0,1,0,interface shall easy use NUM user able successfully use system generate report first use interface adhere ibm usability standard
13,Reports must be easy to generate. Reports must be generated within one button click and exported within one button click (after selecting the report)',0,1,0,0,0,0,0,1,0,0,0,0,1,0,report must easy generate report must generated within one button click exported within one button click selecting report
13,'A user shall be able to use the system without instruction after a short amount of time. After one use a user should understand and remember 90% of the system usage and navigation.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,user shall able use system without instruction short amount time one use user understand remember NUM system usage navigation
13,'All CCR users shall receive training before the WCS system is deployed. One training session will be held for 100% of CCR users before system deployment (based on a CCR user being available)',0,0,0,0,0,0,0,0,0,0,0,0,0,0,ccr user shall receive training wcs system deployed one training session held NUM ccr user system deployment based ccr user available
13,'The WCS system shall use appropriate nomenclature and terminology as defined by the Corporate Community Grants organization. All interfaces and reports will undergo usability tests by CCR users.',0,1,0,0,1,1,0,0,0,0,0,0,1,0,wcs system shall use appropriate nomenclature terminology defined corporate community grant organization interface report undergo usability test ccr user
13,The WCS system shall be available at all times as long as IBM's internal intranet W3 is accessible. The WCS system will be available 95% of the time IBM's internal intranet W3 is available.',0,1,1,0,0,0,0,0,0,0,0,0,0,0,wcs system shall available time long ibms internal intranet w NUM accessible wcs system available NUM time ibms internal intranet w NUM available
13,'The WCS system shall have the ability to connect other designated WCS databases currently not included in the system.',0,1,0,0,0,0,0,0,0,1,1,0,0,0,wcs system shall ability connect designated wcs database currently included system
13,'The WCS system shall have the ability to include data for regions outside the United States and be accessed by users outside of the United States if approved by CCR management.',0,1,0,0,0,0,0,0,0,0,1,0,1,0,wcs system shall ability include data region outside united state accessed user outside united state approved ccr management
13,'The WCS system shall be run in a Windows environment. The WCS shall be accessed by users through the Internet on an IBM computer running a Windows 2000 or above operating system.',0,1,0,0,0,0,0,1,0,1,0,0,0,0,wcs system shall run window environment wcs shall accessed user internet ibm computer running window NUM operating system
13,'The Brio portion of the WCS system must be able to export files in spreadsheet form (Microsoft Excel and Lotus 1-2-3 formats). Brio will provide buttons in the user interface that produce/export reports in .xls or .123 file formats.',1,1,0,0,0,1,0,1,0,0,0,0,0,0,brio portion wcs system must able export file spreadsheet form microsoft excel lotus NUM format brio provide button user interface produceexport report xl NUM file format
13,'The WCS system must run queries to the WCS databases once again (on a specified day) to update the available data available to CCR users. Queries must be made to external databases for data refresh once a week.',1,1,0,1,0,0,1,0,0,0,0,0,0,0,wcs system must run query wcs database specified day update available data available ccr user query must made external database data refresh week
13,'All changes updates and additions to the WCS system shall be updated in the WCS Developer and WCS User Guides. Every change must be reflected in WCS system documentation',0,1,0,0,0,0,1,0,0,0,0,0,0,0,change update addition wcs system shall updated wcs developer wcs user guide every change must reflected wcs system documentation
13,'The system shall only be accessed by authorized Corporate Community Grants (CCR) employees. Users must be authenticated using their IBM intranet user name and password.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,system shall accessed authorized corporate community grant ccr employee user must authenticated using ibm intranet user name password
13,The WCS system shall not allow automatic logins by any user. Cookies containing WCS login information about a user will not be stored on a user's computer.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,wcs system shall allow automatic logins user cooky containing wcs login information user stored user computer
14,Each team owner will need to use a username and password in order to be authenticated to reach the team owner's page',0,1,0,0,0,0,0,0,0,0,0,1,0,0,team owner need use username password order authenticated reach team owner page
14,'The Commissioner will be the only authorized user per league to adjust league settings.',0,1,0,0,1,0,0,0,0,0,0,1,0,0,commissioner authorized user per league adjust league setting
14,'Each page shall contain a navigation menu which shows the index into which the current page is contained.',0,1,0,0,0,1,0,0,0,0,0,0,0,0,page shall contain navigation menu show index current page contained
14,'Each page shall contain a similar format with action items in one location and navigation buttons in a different location.',0,1,0,0,0,1,0,0,0,0,0,0,1,0,page shall contain similar format action item one location navigation button different location
14,'The message board shall contain the 5 most recently posted messages on the league page. The messages will contain up to the first 150 characters of the message.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,message board shall contain NUM recently posted message league page message contain first NUM character message
14,'A new user shall be able to navigate through the league and team pages within 30 seconds of reaching the start-up page.',0,1,0,0,0,1,0,0,1,0,0,0,1,0,new user shall able navigate league team page within NUM second reaching startup page
14,"Users shall be able to reach the 'add' , drop',  and 'trade player' pages with one click from the team owner's page.'",0,1,0,0,0,1,0,0,0,0,0,0,1,0,user shall able reach add drop trade player page one click team owner page
14,'Users shall be able to view at least 25 NFL player statistics and points on each page.',1,1,0,0,0,0,0,0,1,0,0,0,0,0,user shall able view least NUM nfl player statistic point page
14,'The application shall ask the user to confirm dropping a player or trading a player before performing the action.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,application shall ask user confirm dropping player trading player performing action
14,'The application shall be able to complete every user transaction within one fourth of a second of receiving the request over the network.',0,1,1,0,0,0,0,0,1,0,0,0,0,0,application shall able complete every user transaction within one fourth second receiving request network
14,'The application shall have a downtime of at most 10 minutes per year.',0,1,1,0,0,0,0,0,0,0,0,0,0,0,application shall downtime NUM minute per year
14,'The application shall run on a web application server.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,application shall run web application server
14,'A primary database will be used to store cached data for active users.',0,1,0,0,0,0,1,1,0,0,0,0,0,0,primary database used store cached data active user
14,'A secondary database will be used to store historical statistics and data.',0,1,0,0,0,0,1,1,0,0,0,0,0,0,secondary database used store historical statistic data
14,'Application updates shall occur between 3AM and 6 AM CST on Wednesday morning during the middle of the NFL season.',0,1,0,0,0,0,1,0,0,0,0,0,0,0,application update shall occur NUM am NUM cst wednesday morning middle nfl season
14,'New System version releases shall be released at the beginning of each NFL season.',0,1,0,0,0,0,1,0,0,0,0,0,0,0,new system version release shall released beginning nfl season
15,'The RFS system should be available 24/7 especially during the budgeting period. The RFS system shall be available 90% of the time all year and 98% during the budgeting period. 2% of the time the system will become available within 1 hour of the time that the situation is reported.',0,1,1,1,0,0,0,0,1,0,0,0,0,0,rf system available NUM especially budgeting period rf system shall available NUM time year NUM budgeting period NUM time system become available within NUM hour time situation reported
15,'98% of the user workstations shall meet the minimum hardware requirements prior to implementation. Minimum Hard Disk Space: 400MB.',0,1,0,0,0,0,0,1,0,0,0,0,0,0,NUM user workstation shall meet minimum hardware requirement prior implementation minimum hard disk space NUM mb
15,'98% of the user workstations shall meet the minimum software requirements prior to implementation: Microsoft Internet Explorer 5.0. Microsoft .NET Framework 1.1. Microsoft Internet Explorer Web Controls',0,1,0,0,0,0,0,1,0,0,0,0,0,0,NUM user workstation shall meet minimum software requirement prior implementation microsoft internet explorer NUM microsoft net framework NUM microsoft internet explorer web control
15,The RFS system should be able to easily interface with the BDW environment in order to load the data. Seven data files shall be received from the BDW and loaded into the RFS system within 3 hours one day prior to the start of budgeting process every year. The data will be as of October month-end. Test files (7) shall be loaded up to 5 times throughout the year from the BDW.',0,1,0,0,0,0,0,1,1,0,0,0,0,0,rf system able easily interface bdw environment order load data seven data file shall received bdw loaded rf system within NUM hour one day prior start budgeting process every year data october monthend test file NUM shall loaded NUM time throughout year bdw
15,'Changes to revenue and expense formulae must be applied to the RFS system every year prior to the budgeting process start. Revenue and expense formulae will be updated within one week of their receipt after which 2 weeks will be allotted to testing of the budget calculations to be conducted jointly by the project development team and PCG Finance.',0,1,0,0,1,0,1,0,0,0,0,0,0,0,change revenue expense formula must applied rf system every year prior budgeting process start revenue expense formula updated within one week receipt NUM week allotted testing budget calculation conducted jointly project development team pcg finance
15,'New branches/complexes/districts/regions and revenue/expense accounts added to the BDW must be reflected in the RFS system. 100% of the entities (mentioned above) available as of October month-end will be loaded into the RFS system prior to the budget start process.',0,1,1,0,0,0,1,0,0,0,0,0,0,0,new branchescomplexesdistrictsregions revenueexpense account added bdw must reflected rf system NUM entity mentioned available october monthend loaded rf system prior budget start process
15,'Only authorized user shall access the RFS system. ONLY users that exist in the UAS system with the RFS system assigned to their role(s) shall access the RFS system and use it.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,authorized user shall access rf system user exist uas system rf system assigned role shall access rf system use
15,User access should be limited to the permissions granted to their role(s) Each level in the PCG hierarchy will be assigned a role and users will be assigned to these roles. Access to functionality within RFS system is dependent on the privileges/permission assigned to the role.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,user access limited permission granted role level pcg hierarchy assigned role user assigned role access functionality within rf system dependent privilegespermission assigned role
15,'The product must comply with the intranet page standards and requirements of ENET Securities. 95% of the product look & feel will be approved by the Architecture group prior to implementation. The remaining 5% will be corrected and approved within one month of product release.',0,1,0,0,1,1,0,0,0,0,0,0,0,0,product must comply intranet page standard requirement enet security NUM product look feel approved architecture group prior implementation remaining NUM corrected approved within one month product release
15,'The intranet pages should display appropriately in all resolutions from 800x600 and higher. The display of all the pages will be correct in 95% of the resolutions prior to implementation. The remaining 5% will be corrected within a week of notification of the incorrect display.',0,1,0,0,0,1,0,0,0,0,0,0,0,0,intranet page display appropriately resolution NUM x NUM higher display page correct NUM resolution prior implementation remaining NUM corrected within week notification incorrect display
15,'The users should be able to easily use the system to successfully complete their budgets within the stipulated time for completion. With a week of training prior to product implementation 98% of the users shall complete their budgets within the stipulated time.',0,1,0,0,0,0,0,0,0,0,0,0,1,0,user able easily use system successfully complete budget within stipulated time completion week training prior product implementation NUM user shall complete budget within stipulated time
