ProjectID,RequirementText,IsFunctional,IsQuality,Availability (A),Fault Tolerance (FT),Legal (L),Look & Feel (LF),Maintainability (MN),Operability (O),Performance (PE),Portability (PO),Scalability (SC),Security (SE),Usability (US),Other (OT),CleanedRequirementText,IsOutlierRule,OutlierProbability,IsOutlierModel,IsOutlierFinal
SYN-555,Delivery system must apply compensating transactions for failed orders.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must apply compensating transaction failed order,0,0.012928777405309207,0,0
SYN-556,Carpooling must include digital receipt with tax invoice per Islamabad rules.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must include digital receipt tax invoice per islamabad rule,0,0.01753889940869864,0,0
SYN-557,Restaurant app must use skeleton screens during image loading on tablets.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant app must use skeleton screen image loading tablet,0,0.020876989635050493,0,0
SYN-558,Exchange portal must have graceful shutdown for pod termination.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must graceful shutdown pod termination,0,0.02262929311459415,0,0
SYN-559,Student portal must provide semester calendar with drag-and-drop events.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide semester calendar draganddrop event,0,0.012717212709460428,0,0
SYN-560,Carpooling driver matching must achieve 500 matches per second average.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling driver matching must achieve NUM match per second average,0,0.012061374224375487,0,0
SYN-561,Delivery app must function on 10-inch tablets with Android 8.1.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must function NUM inch tablet android NUM,0,0.025470165104732503,0,0
SYN-562,Student exchange portal must scale to 30000 file transfers per minute.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,student exchange portal must scale NUM file transfer per minute,0,0.008019937855140012,0,0
SYN-563,Carpooling driver record must be encrypted at application layer.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling driver record must encrypted application layer,0,0.0030494036482795832,0,0
SYN-564,Restaurant tablet must support one-tap favorite dish bookmarking.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must support onetap favorite dish bookmarking,0,0.021338568205566347,0,0
SYN-565,Islamabad carpooling must have 99.95% uptime for payment gateway.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must NUM uptime payment gateway,0,0.008544931170455657,0,0
SYN-566,Delivery system must use checksums to detect offline storage corruption.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must use checksum detect offline storage corruption,0,0.008896717089349583,0,0
SYN-567,Carpooling must display driver badge number as per Islamabad regulations.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must display driver badge number per islamabad regulation,0,0.003342950780037148,0,0
SYN-568,Restaurant dashboard must use subtle motion design for loading states.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant dashboard must use subtle motion design loading state,0,0.03649033643362018,0,0
SYN-569,Exchange portal must have automated rollback on latency spike detection.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must automated rollback latency spike detection,0,0.014277038407676168,0,0
SYN-570,Student portal must provide highlight-to-search on course descriptions.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide highlighttosearch course description,0,0.005423133456962261,0,0
SYN-571,Carpooling location update throughput must handle 10000 GPS points per second.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling location update throughput must handle NUM gps point per second,0,0.01844005786914287,0,0
SYN-572,Delivery app must run on 10-inch tablets with 1280x800 and 1920x1200.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must run NUM inch tablet NUM x NUM NUM x NUM,0,0.00819454126546735,0,0
SYN-573,University portal must auto-scale to 20000 concurrent quiz submissions.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,university portal must autoscale NUM concurrent quiz submission,0,0.02151308224261429,0,0
SYN-574,Carpooling driver payout account numbers must be encrypted in database.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling driver payout account number must encrypted database,0,0.008865625429382107,0,0
SYN-575,Restaurant tablet must suggest popular items based on tap patterns.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must suggest popular item based tap pattern,0,0.028882930466163654,0,0
SYN-576,Islamabad carpooling must have cross-region failover within 1 minute.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must crossregion failover within NUM minute,0,0.004694948148171452,0,0
SYN-577,Delivery system must preserve order intent if tablet crashes mid-order.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must preserve order intent tablet crash midorder,0,0.01649422084375517,0,0
SYN-578,Carpooling must store insurance policy records per Islamabad transport law.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must store insurance policy record per islamabad transport law,0,0.036774239414817535,0,0
SYN-579,Restaurant app must use expandable bottom sheets for customizations.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant app must use expandable bottom sheet customizations,0,0.0068347071585557395,0,0
SYN-580,Exchange portal must have chaos engineering experiments for resilience.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must chaos engineering experiment resilience,0,0.010720327488801716,0,0
SYN-581,Student portal must provide auto-complete for university name fields.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide autocomplete university name field,0,0.008719950145577656,0,0
SYN-582,Carpooling fare splitting must compute within 300ms for 5 passengers.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling fare splitting must compute within NUM m NUM passenger,0,0.02686750626202205,0,0
SYN-583,Delivery app must support 10-inch tablets from Amazon and Google.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must support NUM inch tablet amazon google,0,0.015490139603432209,0,0
SYN-584,University portal must scale to 40000 concurrent chat messages per minute.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,university portal must scale NUM concurrent chat message per minute,0,0.011867810997044563,0,0
SYN-585,Carpooling user data export must be encrypted with user-provided key.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling user data export must encrypted userprovided key,0,0.0017713178886046737,0,0
SYN-586,Restaurant tablet must provide haptic feedback for numeric keypad entries.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must provide haptic feedback numeric keypad entry,0,0.005424167911648857,0,0
SYN-587,Islamabad carpooling must have auto-healing for crashed pods.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must autohealing crashed pod,0,0.008706494143489956,0,0
SYN-588,Delivery system must handle partial sync conflicts using CRDTs.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must handle partial sync conflict using crdts,0,0.00952750664244605,0,0
SYN-589,Carpooling must show per-trip insurance coverage as required by Islamabad.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must show pertrip insurance coverage required islamabad,0,0.011691427924313061,0,0
SYN-590,Restaurant dashboard must use color-coded order status badges.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant dashboard must use colorcoded order status badge,0,0.02297470887435611,0,0
SYN-591,Exchange portal must have circuit breakers for downstream dependencies.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must circuit breaker downstream dependency,0,0.004171049399989903,0,0
SYN-592,Student portal must provide quick reply templates for advisor messages.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide quick reply template advisor message,0,0.016146450715211817,0,0
SYN-593,Carpooling ETA broadcast must reach 1000 riders within 500ms.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling eta broadcast must reach NUM rider within NUM m,0,0.0056997400829858725,0,0
SYN-594,Delivery app must function on 10-inch tablets with odd resolutions.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must function NUM inch tablet odd resolution,0,0.03419336661265712,0,0
SYN-595,University portal must scale to 10000 video call participants.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,university portal must scale NUM video call participant,0,0.015125659433805417,0,0
SYN-596,Carpooling driver vehicle plate numbers must be hashed in logs.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling driver vehicle plate number must hashed log,0,0.02620455380915393,0,0
SYN-597,Restaurant tablet must provide offline mode indicator with icon.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must provide offline mode indicator icon,0,0.013923474515997635,0,0
SYN-598,Islamabad carpooling must have 99.9% availability for driver incentives API.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must NUM availability driver incentive api,0,0.0018758278900817655,0,0
SYN-599,Delivery system must replay failed events from dead letter queue.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must replay failed event dead letter queue,0,0.05097992480163847,0,0
SYN-600,Carpooling must comply with Islamabad disabled passenger accessibility laws.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must comply islamabad disabled passenger accessibility law,0,0.011371503182128002,0,0
SYN-601,Restaurant app must use shimmer effect while menu loads on tablet.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant app must use shimmer effect menu load tablet,0,0.003404253647506817,0,0
SYN-602,Exchange portal must have rate limiting per tenant to avoid abuse.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must rate limiting per tenant avoid abuse,0,0.03885338057146122,0,0
SYN-603,Student portal must allow saving favorite course sections.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must allow saving favorite course section,0,0.012045906852593474,0,0
SYN-604,Carpooling ride acceptance must process 1500 transactions per second.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling ride acceptance must process NUM transaction per second,0,0.013583213192881884,0,0
SYN-605,Delivery app must run on 10-inch tablets with 16:10 aspect ratio.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must run NUM inch tablet NUM aspect ratio,0,0.026390553023768103,0,0
SYN-606,Student portal must auto-scale to 50000 assignment uploads per hour.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,student portal must autoscale NUM assignment uploads per hour,0,0.016038815439008612,0,0
SYN-607,Carpooling user location history must be anonymized after 90 days.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling user location history must anonymized NUM day,0,0.009281827716453054,0,0
SYN-608,Restaurant tablet must allow guest checkout with minimal taps.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must allow guest checkout minimal tap,0,0.026092998159848668,0,0
SYN-609,Islamabad carpooling must have 99.99% uptime for SOS feature.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must NUM uptime so feature,0,0.004144402970306918,0,0
SYN-610,Delivery system must use optimistic locking for order updates.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must use optimistic locking order update,0,0.0006435718829331333,0,0
SYN-611,Carpooling must display fare comparison as per Islamabad consumer law.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must display fare comparison per islamabad consumer law,0,0.015566184008605785,0,0
SYN-612,Restaurant dashboard must use consistent icon library across tablets.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant dashboard must use consistent icon library across tablet,0,0.021548073257329072,0,0
SYN-613,Exchange portal must have automated certificate rotation for security.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must automated certificate rotation security,0,0.020628782675938127,0,0
SYN-614,Student portal must provide voice-to-text for application essays.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide voicetotext application essay,0,0.006335685167493156,0,0
SYN-615,Carpooling cancellation refund must process within 1 second.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling cancellation refund must process within NUM second,0,0.007667624417935159,0,0
SYN-616,Delivery app must support 10-inch tablets with stylus input.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must support NUM inch tablet stylus input,0,0.008881115468866827,0,0
SYN-617,University portal must scale to 20000 concurrent grade view requests.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,university portal must scale NUM concurrent grade view request,0,0.011173954591900946,0,0
SYN-618,Carpooling driver tax records must be encrypted with customer keys.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling driver tax record must encrypted customer key,0,0.0015795717139857714,0,0
SYN-619,Restaurant tablet must show real-time preparation status with icons.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must show realtime preparation status icon,0,0.033746007310540026,0,0
SYN-620,Islamabad carpooling must have failover for map tile service.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must failover map tile service,0,0.010353005986935435,0,0
SYN-621,Delivery system must compact offline event store automatically.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must compact offline event store automatically,0,0.008846038481236336,0,0
SYN-622,Carpooling must warn riders of surge pricing as per Islamabad rules.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must warn rider surge pricing per islamabad rule,0,0.004841075909746559,0,0
SYN-623,Restaurant app must use spring animations for panel expansions.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant app must use spring animation panel expansion,0,0.01143696279007238,0,0
SYN-624,Exchange portal must support distributed tracing with OpenTelemetry.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must support distributed tracing opentelemetry,0,0.011845487677630306,0,0
SYN-625,Student portal must allow uploading multiple documents simultaneously.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must allow uploading multiple document simultaneously,0,0.009747956720456507,0,0
SYN-626,Carpooling real-time driver position must broadcast to 50 riders under 1 sec.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling realtime driver position must broadcast NUM rider NUM sec,0,0.03010288018835281,0,0
SYN-627,Delivery app must work on 10-inch tablets with Android 10 and 11.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must work NUM inch tablet android NUM NUM,0,0.025798625548031463,0,0
SYN-628,University portal must auto-scale to 30000 calendar event syncs.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,university portal must autoscale NUM calendar event syncs,0,0.026552831946246386,0,0
SYN-629,Carpooling ride payment signatures must be verified on server side.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling ride payment signature must verified server side,0,0.011949764215027168,0,0
SYN-630,Restaurant tablet must provide order summary with line item details.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must provide order summary line item detail,0,0.013354205138793306,0,0
SYN-631,Islamabad carpooling must have active-active load balancer pair.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must activeactive load balancer pair,0,0.02750746761385972,0,0
SYN-632,Delivery system must detect split-brain scenarios with lease mechanism.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must detect splitbrain scenario lease mechanism,0,0.04723952552137044,0,0
SYN-633,Carpooling must show driver rating as per Islamabad safety standards.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must show driver rating per islamabad safety standard,0,0.013250263754534405,0,0
SYN-634,Restaurant dashboard must use horizontal scrolling for categories.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant dashboard must use horizontal scrolling category,0,0.017968073837463502,0,0
SYN-635,Exchange portal must have health probes for liveness and readiness.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must health probe liveness readiness,0,0.0030412509236509657,0,0
SYN-636,Student portal must provide keyboard shortcuts for navigation menu.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide keyboard shortcut navigation menu,0,0.007293218926951804,0,0
SYN-637,Carpooling batch invoice generation must finish within 5 seconds for 2000 rides.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling batch invoice generation must finish within NUM second NUM ride,0,0.05340335000571464,0,0
SYN-638,Delivery app must run on 10-inch tablets with 2GB RAM and 32GB storage.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must run NUM inch tablet NUM gb ram NUM gb storage,0,0.02139486900729838,0,0
SYN-639,Student exchange must scale to 50000 concurrent document previews.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,student exchange must scale NUM concurrent document preview,0,0.045025484973575294,0,0
SYN-640,Carpooling passenger phone must be masked using tokenization.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling passenger phone must masked using tokenization,0,0.010495177490641444,0,0
SYN-641,Restaurant tablet must support table flip gesture for order clearing.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must support table flip gesture order clearing,0,0.005406752145267472,0,0
SYN-642,Islamabad carpooling must have 99.9% availability for driver onboarding.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must NUM availability driver onboarding,0,0.0031214647107825197,0,0
SYN-643,Delivery system must store offline events in encrypted SQLite.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must store offline event encrypted sqlite,0,0.010732631484571651,0,0
SYN-644,Carpooling must follow Islamabad emergency response integration laws.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must follow islamabad emergency response integration law,0,0.01912744575339595,0,0
SYN-645,Restaurant app must use blur effect for background during dialogs.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant app must use blur effect background dialog,0,0.009639764834881812,0,0
SYN-646,Exchange portal must have graceful degradation when cache fails.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must graceful degradation cache fails,0,0.03523617673729215,0,0
SYN-647,Student portal must automatically save form inputs every 10 seconds.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must automatically save form input every NUM second,0,0.011643751002815988,0,0
SYN-648,Carpooling driver acceptance must have 95th percentile latency under 400ms.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling driver acceptance must NUM th percentile latency NUM m,0,0.02219451175757682,0,0
SYN-649,Delivery app must support 10-inch tablets from Chuwi and Teclast.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must support NUM inch tablet chuwi teclast,0,0.004430437640581976,0,0
SYN-650,University portal must scale to 100000 API calls per minute.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,university portal must scale NUM api call per minute,0,0.00812577420789575,0,0
SYN-651,Carpooling user payment methods must be vaulted offsite.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling user payment method must vaulted offsite,0,0.0033751896951159438,0,0
SYN-652,Restaurant tablet must allow quantity adjustment with stepper control.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must allow quantity adjustment stepper control,0,0.021810042331948568,0,0
SYN-653,Islamabad carpooling must have redundant Redis cluster for session store.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must redundant redis cluster session store,0,0.01241207005005011,0,0
SYN-654,Delivery system must handle corrupted local database by rebuilding from cloud.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must handle corrupted local database rebuilding cloud,0,0.01562349845741718,0,0
SYN-655,Carpooling must display maximum passenger limit per Islamabad regulation.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must display maximum passenger limit per islamabad regulation,0,0.005763523093036417,0,0
SYN-656,Restaurant dashboard must use consistent status indicator colors.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant dashboard must use consistent status indicator color,0,0.021807863134521915,0,0
SYN-657,Exchange portal must have configurable log levels per service.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must configurable log level per service,0,0.0055626159869322225,0,0
SYN-658,Student portal must provide one-click course withdrawal with confirmation.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide oneclick course withdrawal confirmation,0,0.01806293575695743,0,0
SYN-659,Carpooling real-time seat availability must update within 200ms.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling realtime seat availability must update within NUM m,0,0.017206586949705477,0,0
SYN-660,Delivery app must run on 10-inch tablets with wide color gamut.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must run NUM inch tablet wide color gamut,0,0.01687929758576498,0,0
SYN-661,Student portal must scale to 40000 concurrent video playback streams.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,student portal must scale NUM concurrent video playback stream,0,0.006092265139885447,0,0
SYN-662,Carpooling driver communication logs must be encrypted with TLS.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling driver communication log must encrypted tl,0,0.002693996672891973,0,0
SYN-663,Restaurant tablet must provide barcode scanning for loyalty cards.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must provide barcode scanning loyalty card,0,0.006716774106096291,0,0
SYN-664,Islamabad carpooling must have database cluster with automatic failover.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must database cluster automatic failover,0,0.005652695355632295,0,0
SYN-665,Delivery system must handle partial network connectivity with sync queue.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must handle partial network connectivity sync queue,0,0.027444257668588424,0,0
SYN-666,Carpooling must show driver vehicle registration per Islamabad rules.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must show driver vehicle registration per islamabad rule,0,0.007282750689471472,0,0
SYN-667,Restaurant app must use bottom tab bar with five maximum items.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant app must use bottom tab bar five maximum item,0,0.027042845858566058,0,0
SYN-668,Exchange portal must have retry with backoff for transient failures.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must retry backoff transient failure,0,0.004751092834670028,0,0
SYN-669,Student portal must provide real-time credit hour calculator.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide realtime credit hour calculator,0,0.010568573841256503,0,0
SYN-670,Carpooling surge pricing must compute for 500 zones under 2 seconds.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling surge pricing must compute NUM zone NUM second,0,0.06532559336117394,0,0
SYN-671,Delivery app must work on 10-inch tablets with Bluetooth keyboard.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must work NUM inch tablet bluetooth keyboard,0,0.05878027492079495,0,0
SYN-672,University portal must scale to 25000 concurrent exam proctoring streams.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,university portal must scale NUM concurrent exam proctoring stream,0,0.020778499094742425,0,0
SYN-673,Carpooling passenger identity must be verified with OTP.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling passenger identity must verified otp,0,0.026864366059488304,0,0
SYN-674,Restaurant tablet must show popular items badge with star icon.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must show popular item badge star icon,0,0.04470107588100985,0,0
SYN-675,Islamabad carpooling must have 99.9% availability for driver payout service.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must NUM availability driver payout service,0,0.0035485258717344054,0,0
SYN-676,Delivery system must use persistent volume for offline storage.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must use persistent volume offline storage,0,0.00727145393668208,0,0
SYN-677,Carpooling must include emergency contact as required by Islamabad law.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must include emergency contact required islamabad law,0,0.023303861428685527,0,0
SYN-678,Restaurant dashboard must use fixed header during scroll on tablets.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant dashboard must use fixed header scroll tablet,0,0.05103753194268585,0,0
SYN-679,Exchange portal must have graceful shutdown for background jobs.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must graceful shutdown background job,0,0.019044005640936546,0,0
SYN-680,Student portal must provide course syllabus preview without download.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide course syllabus preview without download,0,0.008872454670561171,0,0
SYN-681,Carpooling route recalculation must complete within 150ms for deviation.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling route recalculation must complete within NUM m deviation,0,0.019349639138661206,0,0
SYN-682,Delivery app must support 10-inch tablets with USB-C docking.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must support NUM inch tablet usbc docking,0,0.004430437640581976,0,0
SYN-683,University portal must auto-scale to 80000 concurrent session logins.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,university portal must autoscale NUM concurrent session logins,0,0.016844819184479092,0,0
SYN-684,Carpooling driver documents must be stored with client-side encryption.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling driver document must stored clientside encryption,0,0.013735482323050786,0,0
SYN-685,Restaurant tablet must allow pinch-to-zoom on dish photos.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must allow pinchtozoom dish photo,0,0.00834539947708664,0,0
SYN-686,Islamabad carpooling must have multi-region database replication.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must multiregion database replication,0,0.002727408318174207,0,0
SYN-687,Delivery system must merge offline edits using operational transforms.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must merge offline edits using operational transforms,0,0.007943842344464075,0,0
SYN-688,Carpooling must show total fare including taxes as per Islamabad rules.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must show total fare including tax per islamabad rule,0,0.0044352635021624376,0,0
SYN-689,Restaurant app must use motion easing for transition animations.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant app must use motion easing transition animation,0,0.012977358122824443,0,0
SYN-690,Exchange portal must support fault injection testing.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must support fault injection testing,0,0.008374973649383121,0,0
SYN-691,Student portal must provide copy-paste support for application IDs.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide copypaste support application id,0,0.002596383484200711,0,0
SYN-692,Carpooling payment processing must handle 3000 transactions per second.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling payment processing must handle NUM transaction per second,0,0.008218739588598348,0,0
SYN-694,Student portal must scale to 20000 concurrent chat support messages.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,student portal must scale NUM concurrent chat support message,0,0.005126056414558996,0,0
SYN-695,Carpooling driver location must use differential privacy for sharing.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,carpooling driver location must use differential privacy sharing,0,0.015123958405932435,0,0
SYN-696,Restaurant tablet must provide order timer with visual countdown.,0,1,0,0,0,0,0,0,0,0,0,0,1,0,restaurant tablet must provide order timer visual countdown,0,0.006882041570814343,0,0
SYN-697,Islamabad carpooling must have 99.999% uptime for ride start API.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,islamabad carpooling must NUM uptime ride start api,0,0.006194479099976369,0,0
SYN-698,Delivery system must queue offline payments for later processing.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,delivery system must queue offline payment later processing,0,0.007249077100011286,0,0
SYN-699,Carpooling must display estimated arrival as per Islamabad service standards.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,carpooling must display estimated arrival per islamabad service standard,0,0.0050720832447066775,0,0
SYN-700,Restaurant dashboard must use adaptive layout for split-screen mode.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,restaurant dashboard must use adaptive layout splitscreen mode,0,0.0318564239531321,0,0
SYN-701,Exchange portal must have automatic dead letter queue cleanup.,0,1,0,0,0,0,1,0,0,0,0,0,0,0,exchange portal must automatic dead letter queue cleanup,0,0.034204532947744955,0,0
SYN-702,Student portal must provide quick add to calendar for events.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,student portal must provide quick add calendar event,0,0.010100396891841269,0,0
SYN-703,Carpooling driver location update must have 99th percentile latency under 700ms.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,carpooling driver location update must NUM th percentile latency NUM m,0,0.03368294759885965,0,0
SYN-704,Delivery app must run on 10-inch tablets with Android 13 Go.,0,1,0,0,0,0,0,0,0,1,0,0,0,0,delivery app must run NUM inch tablet android NUM go,0,0.018979455845520448,0,0
SYN-705,University portal must scale to 60000 concurrent assignment submission forms.,0,1,0,0,0,0,0,0,0,0,1,0,0,0,university portal must scale NUM concurrent assignment submission form,0,0.016148070646461326,0,0
